latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-12.02173,136.39902,341.7,0.45,0.39,2/8/19,415,N,VIIRS,n,1,303,24,0
-19.73958,147.17975,367,0.42,0.61,1/8/19,431,N,VIIRS,h,1,290.2,23.8,0
-14.69563,126.78034,335.8,0.32,0.55,1/8/19,433,N,VIIRS,n,1,308.7,23.7,0
-14.69599,126.77731,344.6,0.32,0.55,1/8/19,433,N,VIIRS,n,1,307.8,23.7,0
-14.69055,126.77975,354.4,0.32,0.55,1/8/19,433,N,VIIRS,n,1,315.2,23.7,0
-14.6909,126.77669,355.3,0.32,0.55,1/8/19,433,N,VIIRS,n,1,316.5,23.7,0
-16.15484,136.62608,352.5,0.39,0.36,1/8/19,432,N,VIIRS,n,1,315.2,23.6,0
-16.15542,136.62244,342.7,0.39,0.36,1/8/19,432,N,VIIRS,n,1,313.5,23.6,0
-16.15149,136.62555,347.8,0.39,0.36,1/8/19,432,N,VIIRS,n,1,311.7,23.6,0
-16.15206,136.62187,367,0.39,0.36,1/8/19,432,N,VIIRS,l,1,327,23.6,0
-33.31092,120.95238,345,0.4,0.44,1/8/19,609,N,VIIRS,n,1,293.1,23.6,0
-33.31005,120.95663,351.3,0.4,0.44,1/8/19,609,N,VIIRS,n,1,298.2,23.6,0
-15.25888,131.08232,367,0.35,0.57,2/8/19,414,N,VIIRS,h,1,308.2,23.6,0
-14.2201,130.7066,352.7,0.36,0.57,2/8/19,414,N,VIIRS,n,1,304.3,23.6,0
-14.22051,130.70309,330.1,0.36,0.57,2/8/19,414,N,VIIRS,n,1,301.9,23.6,0
-14.21514,130.70261,367,0.36,0.57,2/8/19,414,N,VIIRS,h,1,305.9,23.6,0
-14.21475,130.70605,367,0.36,0.57,2/8/19,414,N,VIIRS,l,1,326.7,23.6,0
-15.25362,131.08148,367,0.35,0.57,2/8/19,414,N,VIIRS,h,1,317.5,23.6,0
-15.25399,131.07825,346.5,0.35,0.57,2/8/19,414,N,VIIRS,n,1,305.2,23.6,0
-12.44345,133.10239,367,0.41,0.37,1/8/19,433,N,VIIRS,h,1,315,23.5,0
-16.10853,136.62552,353.1,0.39,0.36,1/8/19,432,N,VIIRS,n,1,319.2,23.3,0
-16.1091,136.62186,342.8,0.39,0.36,1/8/19,432,N,VIIRS,n,1,312.1,23.3,0
-16.10517,136.62495,354.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,309.8,23.3,0
-12.02472,136.40378,349.7,0.45,0.39,2/8/19,415,N,VIIRS,n,1,297.8,23.2,0
-12.02533,136.39958,337.3,0.45,0.39,2/8/19,415,N,VIIRS,n,1,300.1,23.2,0
-12.02832,136.40437,355.8,0.45,0.39,2/8/19,415,N,VIIRS,n,1,305.9,23.2,0
-12.14089,134.5699,356.5,0.57,0.43,2/8/19,415,N,VIIRS,n,1,307.4,23.2,0
-12.14489,134.57047,357.1,0.57,0.43,2/8/19,415,N,VIIRS,n,1,307.2,23.2,0
-14.14835,130.67323,348.7,0.55,0.51,2/8/19,1703,N,VIIRS,n,1,291.9,23.1,0
-15.1764,129.93651,356.4,0.41,0.45,1/8/19,433,N,VIIRS,n,1,319.3,22.9,0
-15.17689,129.93268,347,0.41,0.45,1/8/19,433,N,VIIRS,n,1,310.7,22.9,0
-28.45939,150.82401,367,0.48,0.48,2/8/19,409,N,VIIRS,h,1,305.7,22.8,0
-27.78079,148.5517,352.3,0.55,0.43,2/8/19,410,N,VIIRS,n,1,297.8,22.8,0
-13.44023,132.06938,355.8,0.57,0.52,2/8/19,414,N,VIIRS,n,1,312.3,22.8,0
-11.24346,131.88026,367,0.55,0.51,2/8/19,415,N,VIIRS,h,1,301.5,22.7,0
-15.17225,129.93594,353.1,0.41,0.45,1/8/19,433,N,VIIRS,n,1,312.7,22.5,0
-15.16811,129.93539,349.6,0.41,0.45,1/8/19,433,N,VIIRS,n,1,314,22.5,0
-15.17274,129.93211,354.9,0.41,0.45,1/8/19,433,N,VIIRS,n,1,315.5,22.5,0
-12.41354,131.17816,345.4,0.63,0.54,2/8/19,415,N,VIIRS,n,1,307.4,22.4,0
-16.12414,136.70375,356.7,0.48,0.4,2/8/19,413,N,VIIRS,n,1,318.7,22.3,0
-16.12043,136.70319,343.1,0.48,0.4,2/8/19,413,N,VIIRS,l,1,313.2,22.3,0
-21.24689,120.18413,355,0.49,0.4,2/8/19,553,N,VIIRS,n,1,316.3,22.2,0
-21.2506,120.18485,344.3,0.49,0.4,2/8/19,553,N,VIIRS,n,1,309.1,22.2,0
-16.04989,125.90033,367,0.45,0.63,2/8/19,554,N,VIIRS,h,1,301.6,22.2,0
-14.86496,144.40266,347.6,0.34,0.56,1/8/19,432,N,VIIRS,n,1,294.5,22.1,0
-14.86432,144.40591,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,298.5,22.1,0
-14.85913,144.40488,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,304.2,22.1,0
-14.85977,144.40164,341.7,0.34,0.56,1/8/19,432,N,VIIRS,n,1,299.8,22.1,0
-11.65137,130.38095,350.2,0.52,0.42,1/8/19,434,N,VIIRS,n,1,312.3,22.1,0
-11.39916,130.84549,354,0.49,0.4,1/8/19,434,N,VIIRS,n,1,305.5,22.1,0
-13.02057,135.7171,343.3,0.39,0.36,1/8/19,433,N,VIIRS,n,1,302.4,22,0
-13.02392,135.71764,343.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,316.1,22,0
-15.75861,137.05603,346.9,0.4,0.37,1/8/19,432,N,VIIRS,n,1,320.9,21.9,0
-15.75801,137.05977,352.1,0.4,0.37,1/8/19,432,N,VIIRS,n,1,307.9,21.9,0
-15.762,137.05659,334.5,0.4,0.37,1/8/19,432,N,VIIRS,n,1,300.7,21.9,0
-15.7614,137.06033,367,0.4,0.37,1/8/19,432,N,VIIRS,h,1,308.6,21.9,0
-27.55109,148.91402,352.1,0.39,0.44,2/8/19,410,N,VIIRS,n,1,302.4,21.7,0
-12.17529,134.03984,350.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,311.2,21.6,0
-11.23065,131.88385,356,0.44,0.38,1/8/19,434,N,VIIRS,n,1,310.4,21.5,3
-11.23008,131.88788,339.7,0.44,0.38,1/8/19,434,N,VIIRS,n,1,306.4,21.5,3
-11.22712,131.88333,355.4,0.44,0.38,1/8/19,434,N,VIIRS,n,1,309.7,21.5,3
-13.05018,130.15955,367,0.38,0.59,2/8/19,414,N,VIIRS,h,1,306.1,21.3,0
-11.48556,130.24489,348.4,0.36,0.57,2/8/19,415,N,VIIRS,n,1,303.1,21.3,0
-12.8843,136.17896,354.9,0.47,0.4,2/8/19,414,N,VIIRS,n,1,314,21.2,0
-12.88492,136.17451,332.6,0.47,0.4,2/8/19,414,N,VIIRS,l,1,303.1,21.2,0
-12.88062,136.17842,335.6,0.47,0.4,2/8/19,414,N,VIIRS,n,1,301.2,21.2,0
-16.10795,136.62918,352.3,0.39,0.36,1/8/19,432,N,VIIRS,n,1,307.8,21.1,0
-14.67031,130.66792,331.6,0.37,0.58,2/8/19,414,N,VIIRS,n,1,304.5,21.1,0
-14.6699,130.67148,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,308.6,21.1,0
-14.66492,130.66731,354.1,0.37,0.58,2/8/19,414,N,VIIRS,n,1,313.1,21.1,0
-14.66452,130.67081,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,308.8,21.1,0
-22.265,124.89222,367,0.52,0.67,1/8/19,431,N,VIIRS,h,1,310.4,21,0
-22.26459,124.89747,351.8,0.52,0.67,1/8/19,431,N,VIIRS,n,1,304.2,21,0
-15.79388,137.06302,367,0.46,0.39,2/8/19,413,N,VIIRS,h,1,310.5,21,0
-15.79447,137.05869,367,0.46,0.39,2/8/19,413,N,VIIRS,h,1,311.2,21,0
-13.03512,135.18579,345.8,0.38,0.36,1/8/19,433,N,VIIRS,n,1,310.9,20.9,0
-11.94464,135.07707,354,0.53,0.42,2/8/19,415,N,VIIRS,n,1,314.1,20.9,3
-11.94077,135.07655,345.3,0.53,0.42,2/8/19,415,N,VIIRS,n,1,307.4,20.9,3
-13.9671,142.37451,340.5,0.53,0.5,1/8/19,433,N,VIIRS,n,1,298.4,20.8,0
-14.64624,130.58896,354.6,0.55,0.43,1/8/19,433,N,VIIRS,n,1,312.8,20.8,0
-12.76448,133.87781,353.3,0.43,0.46,2/8/19,414,N,VIIRS,n,1,324.5,20.8,0
-12.765,133.87379,346.1,0.43,0.46,2/8/19,414,N,VIIRS,n,1,307.7,20.8,0
-12.76025,133.87726,346.3,0.43,0.46,2/8/19,414,N,VIIRS,n,1,302.7,20.8,0
-12.41826,131.17337,341.6,0.48,0.4,1/8/19,433,N,VIIRS,n,1,305.1,20.4,0
-12.41887,131.1689,336.8,0.48,0.4,1/8/19,433,N,VIIRS,n,1,305.3,20.4,0
-12.42196,131.1739,352.5,0.48,0.4,1/8/19,433,N,VIIRS,n,1,323.4,20.4,0
-12.42258,131.16945,333.3,0.48,0.4,1/8/19,433,N,VIIRS,l,1,307,20.4,0
-11.25358,131.87654,331.9,0.55,0.51,2/8/19,415,N,VIIRS,n,1,300.8,20.4,0
-11.25292,131.88159,344.7,0.55,0.51,2/8/19,415,N,VIIRS,n,1,304.4,20.4,0
-11.24885,131.87587,341.8,0.55,0.51,2/8/19,415,N,VIIRS,n,1,304.8,20.4,0
-11.24819,131.88092,353,0.55,0.51,2/8/19,415,N,VIIRS,n,1,313.5,20.4,0
-15.75581,137.05171,338.9,0.4,0.37,1/8/19,432,N,VIIRS,n,1,306.9,20.3,0
-13.39452,142.29823,355.6,0.53,0.5,1/8/19,433,N,VIIRS,n,1,303.5,20.3,0
-15.76099,137.04105,353,0.4,0.37,1/8/19,432,N,VIIRS,n,1,310.4,20.2,0
-15.76039,137.0448,336.8,0.4,0.37,1/8/19,432,N,VIIRS,n,1,301.4,20.2,0
-15.76438,137.04161,345.1,0.4,0.37,1/8/19,432,N,VIIRS,n,1,305.3,20.2,0
-15.76378,137.04536,352.7,0.4,0.37,1/8/19,432,N,VIIRS,n,1,307.7,20.2,0
-14.56589,143.1376,346,0.58,0.52,1/8/19,432,N,VIIRS,n,1,305.2,20,0
-15.79268,137.07169,348.3,0.46,0.39,2/8/19,413,N,VIIRS,n,1,309,20,0
-15.79328,137.06737,356.3,0.46,0.39,2/8/19,413,N,VIIRS,n,1,312.6,20,0
-21.24605,120.18884,356.3,0.49,0.4,2/8/19,553,N,VIIRS,n,1,314.9,20,0
-21.24522,120.19356,335.8,0.49,0.4,2/8/19,553,N,VIIRS,l,1,307.8,20,0
-12.826,132.8931,343.4,0.49,0.49,2/8/19,414,N,VIIRS,n,1,306.2,19.7,0
-21.20175,120.09272,367,0.48,0.4,2/8/19,553,N,VIIRS,h,1,313.8,19.6,0
-21.20545,120.09345,345.1,0.48,0.4,2/8/19,553,N,VIIRS,n,1,308.9,19.6,0
-31.79152,148.49356,336.3,0.55,0.51,1/8/19,427,N,VIIRS,n,1,297.6,19.5,0
-12.25064,135.48434,367,0.51,0.41,2/8/19,414,N,VIIRS,h,1,309,19.5,0
-12.94442,135.05075,344.8,0.38,0.36,1/8/19,433,N,VIIRS,n,1,300.3,19.4,0
-12.6893,134.03362,340.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.6,19.4,0
-12.82823,133.89384,333.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,306.3,19.2,0
-12.82876,133.89021,343.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,313.5,19.2,0
-28.02179,148.15538,345.2,0.52,0.42,2/8/19,410,N,VIIRS,n,1,303.8,19.2,0
-28.0256,148.15631,346.9,0.52,0.42,2/8/19,410,N,VIIRS,n,1,303.1,19.2,0
-15.1759,129.94035,355.3,0.41,0.45,1/8/19,433,N,VIIRS,n,1,318,19.1,0
-15.1754,129.94417,345.4,0.41,0.45,1/8/19,433,N,VIIRS,n,1,310.3,19.1,0
-32.21312,146.73384,332.5,0.44,0.46,1/8/19,427,N,VIIRS,n,1,290.6,19,0
-32.2079,146.73732,338.9,0.44,0.46,1/8/19,427,N,VIIRS,n,1,291.1,19,0
-32.20889,146.73271,349.7,0.44,0.46,1/8/19,427,N,VIIRS,n,1,298.1,19,0
-27.41599,150.01657,352.8,0.45,0.47,2/8/19,410,N,VIIRS,n,1,299.8,18.9,0
-12.42329,131.19521,343.5,0.63,0.54,2/8/19,415,N,VIIRS,n,1,306.3,18.9,0
-27.54784,148.90912,356.8,0.39,0.44,2/8/19,410,N,VIIRS,n,1,300.8,18.7,0
-12.47824,134.92624,349.4,0.55,0.43,2/8/19,414,N,VIIRS,n,1,306.6,18.7,0
-33.31757,120.94082,351.8,0.4,0.44,1/8/19,609,N,VIIRS,n,1,307.8,18.6,0
-33.32161,120.94196,339.1,0.4,0.44,1/8/19,609,N,VIIRS,n,1,292.6,18.6,0
-22.26717,124.88109,367,0.57,0.69,1/8/19,611,N,VIIRS,h,1,305.9,18.6,0
-22.26582,124.88667,351.3,0.57,0.69,1/8/19,611,N,VIIRS,n,1,302.3,18.6,0
-12.40963,131.18169,367,0.63,0.54,2/8/19,415,N,VIIRS,h,1,307.5,18.5,0
-12.41037,131.17578,340.9,0.63,0.54,2/8/19,415,N,VIIRS,n,1,302.3,18.5,0
-15.18876,141.84511,350.8,0.4,0.37,2/8/19,413,N,VIIRS,n,1,305.3,18.4,0
-12.59978,133.66476,351.1,0.44,0.46,2/8/19,414,N,VIIRS,n,1,310.9,18.4,0
-13.24492,142.00681,356.4,0.51,0.5,1/8/19,433,N,VIIRS,n,1,297.9,18.3,0
-12.23983,134.83862,355.5,0.55,0.43,2/8/19,415,N,VIIRS,n,1,306,18.3,0
-11.66475,130.39757,357.1,0.52,0.41,1/8/19,434,N,VIIRS,n,1,314,18.2,0
-11.66792,130.40295,367,0.52,0.41,1/8/19,434,N,VIIRS,h,1,311.2,18.2,0
-11.66409,130.40237,334.6,0.52,0.41,1/8/19,434,N,VIIRS,n,1,304.7,18.2,0
-11.3843,130.78975,367,0.33,0.55,2/8/19,415,N,VIIRS,h,1,304,18.2,0
-11.38468,130.78673,339.5,0.33,0.55,2/8/19,415,N,VIIRS,n,1,299.1,18.2,0
-11.3792,130.78903,367,0.33,0.55,2/8/19,415,N,VIIRS,h,1,316.7,18.2,0
-11.37958,130.78598,349.2,0.33,0.55,2/8/19,415,N,VIIRS,n,1,300.8,18.2,0
-15.17788,131.32953,352.8,0.34,0.56,2/8/19,414,N,VIIRS,n,1,302.9,18.1,0
-15.17824,131.32632,355.2,0.34,0.56,2/8/19,414,N,VIIRS,n,1,315.9,18.1,0
-16.11098,136.65999,356.4,0.49,0.4,2/8/19,413,N,VIIRS,n,1,311.2,18,0
-16.11471,136.66052,351.4,0.49,0.4,2/8/19,413,N,VIIRS,n,1,313.3,18,0
-12.6862,134.04823,356.5,0.41,0.45,2/8/19,414,N,VIIRS,n,1,312.2,18,0
-12.76395,133.88184,341.8,0.43,0.46,2/8/19,414,N,VIIRS,n,1,306.5,18,0
-12.49443,131.47853,347.6,0.47,0.39,1/8/19,433,N,VIIRS,n,1,311.2,17.9,0
-12.49078,131.47801,352,0.47,0.39,1/8/19,433,N,VIIRS,n,1,307.6,17.9,0
-11.51547,130.26233,341.6,0.53,0.42,1/8/19,434,N,VIIRS,n,1,308.5,17.9,0
-11.51478,130.26726,340.8,0.53,0.42,1/8/19,434,N,VIIRS,n,1,308.4,17.9,0
-11.51864,130.26776,353.4,0.53,0.42,1/8/19,434,N,VIIRS,n,1,309.3,17.9,0
-33.30918,120.96088,345.1,0.4,0.44,1/8/19,609,N,VIIRS,n,1,301.7,17.9,0
-15.3485,142.30649,350.5,0.49,0.49,1/8/19,432,N,VIIRS,n,1,301,17.8,0
-15.75261,137.03934,367,0.46,0.39,2/8/19,413,N,VIIRS,h,1,316.9,17.7,0
-15.75625,137.03987,367,0.46,0.39,2/8/19,413,N,VIIRS,h,1,313.4,17.7,0
-11.67493,130.40884,341.3,0.52,0.41,1/8/19,434,N,VIIRS,n,1,309.3,17.6,0
-11.67109,130.40831,354.6,0.52,0.41,1/8/19,434,N,VIIRS,n,1,309.6,17.6,0
-14.15634,130.00124,367,0.4,0.6,2/8/19,414,N,VIIRS,h,1,304.8,17.6,0
-11.40598,130.85112,347.5,0.49,0.4,1/8/19,434,N,VIIRS,n,1,308.9,17.5,0
-11.40226,130.85057,343.4,0.49,0.4,1/8/19,434,N,VIIRS,n,1,309.1,17.5,0
-11.40289,130.84601,337,0.49,0.4,1/8/19,434,N,VIIRS,n,1,306.8,17.5,0
-15.42241,142.38847,349.3,0.42,0.38,2/8/19,413,N,VIIRS,n,1,311.8,17.5,0
-15.42177,142.39236,345.7,0.42,0.38,2/8/19,413,N,VIIRS,n,1,305.6,17.5,0
-15.42523,142.39296,333.8,0.42,0.38,2/8/19,413,N,VIIRS,n,1,303.4,17.5,0
-21.20039,120.09361,349.1,0.48,0.4,2/8/19,553,N,VIIRS,n,1,307.9,17.5,0
-21.20409,120.09433,348.3,0.48,0.4,2/8/19,553,N,VIIRS,n,1,310.8,17.5,0
-13.0019,132.97128,333.8,0.41,0.37,1/8/19,433,N,VIIRS,l,1,305.3,17.4,0
-12.04201,134.65483,343.2,0.56,0.43,2/8/19,415,N,VIIRS,n,1,305.8,17.4,0
-33.31143,120.95115,353.4,0.4,0.37,2/8/19,550,N,VIIRS,n,1,313.4,17.4,0
-33.31073,120.95541,352.7,0.4,0.37,2/8/19,550,N,VIIRS,n,1,296.4,17.4,0
-33.30736,120.95463,352.4,0.4,0.37,2/8/19,550,N,VIIRS,n,1,287.7,17.4,0
-14.93378,131.81912,352.1,0.48,0.4,1/8/19,433,N,VIIRS,n,1,316.1,17.3,0
-14.93747,131.81967,347.3,0.48,0.4,1/8/19,433,N,VIIRS,n,1,313.7,17.3,0
-32.44409,116.16543,348,0.4,0.37,1/8/19,609,N,VIIRS,n,1,297.8,17.3,0
-13.43956,132.07477,352,0.57,0.52,2/8/19,414,N,VIIRS,n,1,310,17.3,0
-14.6695,130.675,355.5,0.37,0.58,2/8/19,414,N,VIIRS,n,1,305.7,17.2,0
-27.09369,146.09976,347.6,0.51,0.49,1/8/19,429,N,VIIRS,n,1,294.2,17.1,0
-16.11335,136.64925,367,0.39,0.36,1/8/19,432,N,VIIRS,h,1,311.6,17.1,0
-16.11728,136.64615,350.1,0.39,0.36,1/8/19,432,N,VIIRS,n,1,310.8,17.1,0
-16.1167,136.64981,344.4,0.39,0.36,1/8/19,432,N,VIIRS,n,1,310,17.1,0
-16.11393,136.64558,351.2,0.39,0.36,1/8/19,432,N,VIIRS,n,1,323.9,17.1,0
-11.25225,131.88667,342.8,0.55,0.51,2/8/19,415,N,VIIRS,n,1,304.2,17.1,0
-11.24752,131.886,332.3,0.55,0.51,2/8/19,415,N,VIIRS,n,1,299.6,17.1,0
-16.13268,136.70145,355.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,318.3,17,0
-16.13604,136.702,367,0.39,0.36,1/8/19,432,N,VIIRS,h,1,315.1,17,0
-16.13546,136.70567,367,0.39,0.36,1/8/19,432,N,VIIRS,h,1,315.5,17,0
-14.84676,144.3017,345.9,0.34,0.56,1/8/19,432,N,VIIRS,n,1,302.1,17,0
-14.85192,144.30272,341.3,0.34,0.56,1/8/19,432,N,VIIRS,n,1,294.5,17,0
-11.21849,131.8873,356.4,0.55,0.51,2/8/19,415,N,VIIRS,n,1,308.9,17,3
-11.22322,131.88797,330.1,0.55,0.51,2/8/19,415,N,VIIRS,l,1,303.1,17,3
-12.28906,134.04057,331.9,0.41,0.45,2/8/19,415,N,VIIRS,l,1,304.9,17,0
-12.28955,134.03677,352.2,0.41,0.45,2/8/19,415,N,VIIRS,n,1,309.1,17,0
-12.28539,134.03627,353.6,0.41,0.45,2/8/19,415,N,VIIRS,n,1,309.9,17,0
-22.26542,124.88699,367,0.52,0.67,1/8/19,431,N,VIIRS,h,1,304.4,16.9,0
-22.26583,124.88174,353.1,0.52,0.67,1/8/19,431,N,VIIRS,n,1,299.4,16.9,0
-15.3729,142.20128,336.4,0.41,0.37,2/8/19,413,N,VIIRS,n,1,304.6,16.8,0
-15.37351,142.19742,344,0.41,0.37,2/8/19,413,N,VIIRS,n,1,310.5,16.8,0
-30.08108,151.05177,367,0.55,0.68,1/8/19,247,N,VIIRS,h,1,291.9,16.6,0
-14.69126,126.77363,341.4,0.32,0.55,1/8/19,433,N,VIIRS,l,1,312.5,16.6,0
-14.69161,126.77055,338.6,0.32,0.55,1/8/19,433,N,VIIRS,n,1,308.2,16.6,0
-11.79472,142.08028,367,0.55,0.51,1/8/19,433,N,VIIRS,h,1,300.4,16.6,0
-13.98219,130.5901,349.7,0.54,0.42,1/8/19,433,N,VIIRS,n,1,314.8,16.6,0
-13.98153,130.59512,343.9,0.54,0.42,1/8/19,433,N,VIIRS,n,1,309.1,16.6,0
-13.97828,130.58957,350.4,0.54,0.42,1/8/19,433,N,VIIRS,n,1,313.4,16.6,0
-14.74102,130.6933,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,309.7,16.6,0
-13.97263,142.37048,345,0.53,0.5,1/8/19,433,N,VIIRS,n,1,302.8,16.5,0
-16.08388,125.99465,367,0.38,0.59,1/8/19,433,N,VIIRS,h,1,310.1,16.5,0
-16.11411,136.6651,367,0.49,0.4,2/8/19,413,N,VIIRS,h,1,312.5,16.4,0
-16.11038,136.66457,345.9,0.49,0.4,2/8/19,413,N,VIIRS,n,1,307.3,16.4,0
-14.86284,144.33214,367,0.34,0.56,1/8/19,432,N,VIIRS,l,1,293.4,16.3,0
-14.86347,144.32898,354,0.34,0.56,1/8/19,432,N,VIIRS,n,1,300.5,16.3,0
-12.57888,134.07092,356.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,306.5,16.3,0
-12.41468,131.1823,346.1,0.63,0.54,2/8/19,415,N,VIIRS,n,1,305,16.3,0
-15.41123,130.52597,367,0.38,0.59,2/8/19,414,N,VIIRS,h,1,311.1,16.2,0
-12.72651,134.1673,352.9,0.41,0.45,2/8/19,414,N,VIIRS,n,1,311.6,16.2,0
-12.74246,142.20369,348.7,0.43,0.38,2/8/19,414,N,VIIRS,n,1,304.8,16.2,0
-16.14814,136.62498,367,0.39,0.36,1/8/19,432,N,VIIRS,h,1,313.3,16.1,0
-16.14871,136.62132,354.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,313.2,16.1,0
-16.14478,136.62442,347.3,0.39,0.36,1/8/19,432,N,VIIRS,n,1,308.6,16.1,0
-16.14536,136.62076,343.2,0.39,0.36,1/8/19,432,N,VIIRS,n,1,314.4,16.1,0
-33.31496,120.95352,353.2,0.4,0.44,1/8/19,609,N,VIIRS,n,1,304.1,16.1,0
-33.31409,120.95777,352.6,0.4,0.44,1/8/19,609,N,VIIRS,n,1,293.8,16.1,0
-14.86316,144.32785,353.8,0.34,0.56,1/8/19,432,N,VIIRS,n,1,300,16,0
-14.86255,144.33101,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,299.1,16,0
-15.36292,130.76442,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,307.5,16,0
-15.36795,130.76846,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,307,16,0
-15.36833,130.76503,343.9,0.37,0.58,2/8/19,414,N,VIIRS,n,1,313.3,16,0
-13.05644,132.91248,345.8,0.5,0.49,2/8/19,414,N,VIIRS,n,1,306.2,15.9,0
-15.43124,142.73517,355.3,0.43,0.38,2/8/19,413,N,VIIRS,n,1,305,15.8,0
-15.43474,142.73579,356.7,0.43,0.38,2/8/19,413,N,VIIRS,n,1,307,15.8,0
-14.15958,130.64455,330.3,0.36,0.58,2/8/19,414,N,VIIRS,n,1,295,15.8,0
-14.16529,130.64223,367,0.36,0.58,2/8/19,414,N,VIIRS,h,1,300.7,15.8,0
-14.15997,130.64122,332.6,0.36,0.58,2/8/19,414,N,VIIRS,n,1,295.8,15.8,0
-12.84486,134.2442,347.4,0.4,0.45,2/8/19,414,N,VIIRS,n,1,308.2,15.8,0
-15.17754,131.32784,367,0.34,0.56,2/8/19,414,N,VIIRS,h,1,305.5,15.7,0
-15.17792,131.32463,351.9,0.34,0.56,2/8/19,414,N,VIIRS,n,1,312.6,15.7,0
-14.30087,134.92845,347.6,0.38,0.36,1/8/19,433,N,VIIRS,n,1,316.2,15.6,0
-14.29755,134.92793,367,0.38,0.36,1/8/19,433,N,VIIRS,h,1,312.8,15.6,0
-14.29809,134.92435,339.2,0.38,0.36,1/8/19,433,N,VIIRS,n,1,308,15.6,0
-11.64312,130.35515,348.4,0.52,0.42,1/8/19,434,N,VIIRS,n,1,301.1,15.6,0
-11.64247,130.35994,349.4,0.52,0.42,1/8/19,434,N,VIIRS,n,1,300.1,15.6,0
-14.84615,144.30486,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,298.8,15.5,0
-14.8507,144.30904,346.2,0.34,0.56,1/8/19,432,N,VIIRS,n,1,300.3,15.5,0
-14.85131,144.30588,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,301,15.5,0
-15.07997,130.58408,349,0.56,0.43,1/8/19,433,N,VIIRS,n,1,312.9,15.5,0
-14.26636,135.02167,367,0.38,0.36,1/8/19,433,N,VIIRS,h,1,312.7,15.5,0
-14.19591,130.65785,348,0.54,0.42,1/8/19,433,N,VIIRS,n,1,306.5,15.5,0
-15.48852,130.42549,304.4,0.38,0.43,1/8/19,433,N,VIIRS,l,1,313,15.5,0
-15.48449,130.42494,352.6,0.38,0.43,1/8/19,433,N,VIIRS,n,1,311.4,15.5,0
-15.48495,130.42133,353.1,0.38,0.44,1/8/19,433,N,VIIRS,n,1,311.5,15.5,0
-12.93955,135.04706,348.4,0.55,0.42,2/8/19,414,N,VIIRS,n,1,311.8,15.5,0
-12.93563,135.04649,347,0.55,0.42,2/8/19,414,N,VIIRS,n,1,308,15.5,0
-12.94023,135.04198,346.1,0.55,0.42,2/8/19,414,N,VIIRS,n,1,306,15.5,0
-14.2953,134.92026,352.4,0.38,0.36,1/8/19,433,N,VIIRS,n,1,308.9,15.4,0
-14.29584,134.91669,348.8,0.38,0.36,1/8/19,433,N,VIIRS,n,1,304.2,15.4,0
-14.29197,134.91974,354.1,0.38,0.36,1/8/19,433,N,VIIRS,n,1,305.5,15.4,0
-14.29251,134.91617,348.1,0.38,0.36,1/8/19,433,N,VIIRS,n,1,308.7,15.4,0
-13.64913,134.32172,351.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,307.4,15.4,0
-15.75203,137.04366,351.7,0.46,0.39,2/8/19,413,N,VIIRS,n,1,311.7,15.4,0
-15.75508,137.04851,340.8,0.46,0.39,2/8/19,413,N,VIIRS,n,1,304.7,15.4,0
-15.75566,137.04419,367,0.46,0.39,2/8/19,413,N,VIIRS,h,1,315.3,15.4,0
-14.16984,130.6497,347.5,0.36,0.58,2/8/19,414,N,VIIRS,n,1,306.2,15.4,0
-14.16944,130.65311,367,0.36,0.58,2/8/19,414,N,VIIRS,h,1,308,15.4,0
-14.1748,130.6537,334.5,0.36,0.58,2/8/19,414,N,VIIRS,n,1,301.4,15.4,0
-11.83168,142.17467,343.9,0.56,0.51,1/8/19,433,N,VIIRS,n,1,297.5,15.3,0
-11.83074,142.17978,352.9,0.56,0.51,1/8/19,433,N,VIIRS,n,1,297.7,15.3,0
-15.70236,142.21394,354.6,0.41,0.37,2/8/19,413,N,VIIRS,n,1,309.5,15.3,0
-15.70175,142.21779,331.4,0.41,0.37,2/8/19,413,N,VIIRS,l,1,303.2,15.3,0
-16.06964,125.84626,334.7,0.79,0.78,2/8/19,414,N,VIIRS,n,1,297.7,15.3,0
